Company,Origin,Ref,Review Date,Cocoa Percent,Company Location,Rating,Bean Type,Broad Bean Origin,Latitude,Longitude
Sjolinds,Nicaragua,1462,2015,72%,U.S.A.,3, ,Nicaragua,37.09024,-95.712891
"Smooth Chocolator, The","Oko Caribe, DOR005",1940,2017,70%,Australia,3.5, ,Dominican Republic,-25.274398,133.775136
"Smooth Chocolator, The","Guasare, La Sierra de Perija, batch gua001",1740,2016,70%,Australia,3.75,Criollo,Venezuela,-25.274398,133.775136
"Smooth Chocolator, The","Porcelana, Sorotaima,Machiques,batch pcl001",1740,2016,70%,Australia,4,Criollo,Ecuador,-25.274398,133.775136
"Smooth Chocolator, The","Maya Mtn, Moho R., Toledo D.",1756,2016,70%,Australia,3.75, ,Belize,-25.274398,133.775136
"Smooth Chocolator, The",Tien Giang,1864,2016,70%,Australia,3,Trinitario,Vietnam,-25.274398,133.775136
"Smooth Chocolator, The",Australia,1864,2016,67%,Australia,3.75, ,Australia,-25.274398,133.775136
"Smooth Chocolator, The","Chimelb, Lanquin, Alta Verapaz, b-GUA001",1908,2016,70%,Australia,3.25, ,Guatemala,-25.274398,133.775136
"Smooth Chocolator, The",Akesson's Estate,1618,2015,65%,Australia,3.25,Trinitario,Madagascar,-25.274398,133.775136
"Smooth Chocolator, The",Akesson's Estate,1622,2015,70%,Australia,3.5,Trinitario,Madagascar,-25.274398,133.775136
"Smooth Chocolator, The",Kokoa Kamili,1622,2015,67%,Australia,3.75, ,Tanzania,-25.274398,133.775136
"Smooth Chocolator, The",San Juan Estate,1622,2015,70%,Australia,3.75,Trinitario,Trinidad,-25.274398,133.775136
"Smooth Chocolator, The",Camino Verde,1622,2015,72%,Australia,4, ,Ecuador,-25.274398,133.775136
"Smooth Chocolator, The",Bolivia,1626,2015,72%,Australia,2.75, ,Bolivia,-25.274398,133.775136
"Smooth Chocolator, The","Papua New Guinea, triple roast, batch 1",1662,2015,65%,Australia,3.5, ,Papua New Guinea,-25.274398,133.775136
"Smooth Chocolator, The","Maranon, batch 2",1666,2015,67%,Australia,3,Forastero (Nacional),Peru,-25.274398,133.775136
"Smooth Chocolator, The","Chuao, batch 3",1666,2015,70%,Australia,3.75,Trinitario,Venezuela,-25.274398,133.775136
Snake & Butterfly,Ghana,693,2011,67%,U.S.A.,1.5,Forastero,Ghana,37.09024,-95.712891
Snake & Butterfly,Madagascar,502,2010,68%,U.S.A.,3,Trinitario,Madagascar,37.09024,-95.712891
Snake & Butterfly,Ecuador,502,2010,68%,U.S.A.,3.25, ,Ecuador,37.09024,-95.712891
Sol Cacao,"Ecuador, Batch 1",1812,2016,70%,U.S.A.,3.5, ,Ecuador,37.09024,-95.712891
Sol Cacao,Madagascar,1518,2015,72%,U.S.A.,3,Trinitario,Madagascar,37.09024,-95.712891
Solkiki,"Maranon, Fortunato No. 4",1840,2016,68%,U.K.,2.75,Forastero (Nacional),Peru,55.378051,-3.435973
Solkiki,"Castillo, Hispaniola, unroasted",1840,2016,85%,U.K.,2.75, ,Domincan Republic,55.378051,-3.435973
Solomons Gold,Solomon Island,1792,2016,70%,New Zealand,3.25, ,Solomon Islands,-40.900557,174.885971
Solomons Gold,Solomon Island w/ nibs,1796,2016,75%,New Zealand,3.25, ,Solomon Islands,-40.900557,174.885971
Solstice,Bundibugyo,1335,2014,70%,U.S.A.,3,"Forastero, Trinitario",Uganda,37.09024,-95.712891
Solstice,Sambirano,1157,2013,70%,U.S.A.,3,Trinitario,Madagascar,37.09024,-95.712891
Solstice,Amazonas,1157,2013,70%,U.S.A.,3, ,Venezuela,37.09024,-95.712891
Solstice,Bolivia,1161,2013,70%,U.S.A.,3.25, ,Bolivia,37.09024,-95.712891
Solstice,San Martin,1161,2013,70%,U.S.A.,3.25, ,Peru,37.09024,-95.712891
Solstice,Wasatch,1161,2013,70%,U.S.A.,3.5,Blend, ,37.09024,-95.712891
Soma,"Oko Caribe, Duarte P., Collab w Chocosol",1820,2016,62%,Canada,3.5, ,Domincan Republic,56.130366,-106.346771
Soma,"Sambirano Valley, Black Science, B-60307.0",1820,2016,70%,Canada,3.5,Trinitario,Madagascar,56.130366,-106.346771
Soma,"Bahia Black, batch bra50722.1",1828,2016,70%,Canada,3.5,Forastero (Parazinho),Brazil,56.130366,-106.346771
Soma,"Abstract S. w/ Jamaica nibs,batch abs60323.0",1828,2016,75%,Canada,3.75, ,"Ven.,Ecu.,Peru,Nic.",56.130366,-106.346771
Soma,"Chuno, San Jose de Bocay, Pantasma R.,B.S.",1828,2016,70%,Canada,3.75,Trinitario,Nicaragua,56.130366,-106.346771
Soma,"Tien Giang, Black S., batch VIT60420.0",1828,2016,70%,Canada,4,Trinitario,Vietnam,56.130366,-106.346771
Soma,"Camino Verde, Black S., batch cvu6030.0",1832,2016,70%,Canada,3.25, ,Ecuador,56.130366,-106.346771
Soma,CSB Chama,1594,2015,70%,Canada,3.5,Criollo,Venezuela,56.130366,-106.346771
Soma,Porcelana,1594,2015,75%,Canada,4, ,Venezuela,56.130366,-106.346771
Soma,"La Tronca, Matagalpa",1227,2014,70%,Canada,3.5, ,Nicaragua,56.130366,-106.346771
Soma,Maranon Canyon,1259,2014,70%,Canada,3.75,Forastero (Nacional),Peru,56.130366,-106.346771
Soma,La Dalia,1307,2014,70%,Canada,3.25,Trinitario,Nicaragua,56.130366,-106.346771
Soma,"Camino Verde P., Balao, Guayas",1307,2014,80%,Canada,3.5,Forastero (Nacional),Ecuador,56.130366,-106.346771
Soma,"Espiritu Santo, 'Smoke Monster'",1307,2014,70%,Canada,3.75,Forastero (Amelonado),Vanuatu,56.130366,-106.346771
Soma,Little Big Man,1339,2014,70%,Canada,3.25,Blend,Madagascar & Ecuador,56.130366,-106.346771
Soma,"Rizek Cacao, Domin. Rep.",1019,2013,77%,Canada,3.75,Trinitario,Dominican Republic,56.130366,-106.346771
Soma,Java,1030,2013,70%,Canada,3.25,Criollo,Indonesia,56.130366,-106.346771
Soma,"Apurimac, El Quinacho Co-op",1073,2013,70%,Canada,2.75,Criollo,Peru,56.130366,-106.346771
Soma,"Sangre Grande P., Trinidad",1073,2013,70%,Canada,3.75,Trinitario,Trinidad,56.130366,-106.346771
Soma,Chef's Blend,1077,2013,70%,Canada,3.25, , ,56.130366,-106.346771
Soma,Patanemo,1077,2013,70%,Canada,3.75,Criollo,Venezuela,56.130366,-106.346771
Soma,Crazy 88,1077,2013,88%,Canada,4, ,"Guat., D.R., Peru, Mad., PNG",56.130366,-106.346771
Soma,"Maracaibo, El Vigia",1077,2013,70%,Canada,4,Criollo,Venezuela,56.130366,-106.346771
Soma,Equator,1081,2013,67%,Canada,4, ,"Peru, Dom. Rep",56.130366,-106.346771
Soma,Orinoco,1173,2013,70%,Canada,3.25,Forastero,Venezuela,56.130366,-106.346771
Soma,"Bachelor's Hall E., St. Thomas Parish",1177,2013,70%,Canada,4,Trinitario,Jamaica,56.130366,-106.346771
Soma,Noula Coop,817,2012,70%,Canada,3.25, ,Haiti,56.130366,-106.346771
Soma,O'ahu,833,2012,70%,Canada,3.75, ,Hawaii,56.130366,-106.346771
Soma,"Dual Origins, Sambirano, Elvesia",867,2012,70%,Canada,4,Blend,"Dom. Rep., Madagascar",56.130366,-106.346771
Soma,"Dancing in Your Head, 5 bean blend",867,2012,70%,Canada,4,Blend,"Gre., PNG, Haw., Haiti, Mad",56.130366,-106.346771
Soma,Cahabon Region,951,2012,70%,Canada,3.5,Trinitario,Guatemala,56.130366,-106.346771
Soma,Carenero Superior,951,2012,70%,Canada,3.75,Trinitario,Venezuela,56.130366,-106.346771
Soma,Eastern Promises,967,2012,70%,Canada,3.5,Blend,"Mad., Java, PNG",56.130366,-106.346771
Soma,Papua New Guinea,983,2012,85%,Canada,3.5,Trinitario,Papua New Guinea,56.130366,-106.346771
Soma,"Grenada, Black Science",676,2011,70%,Canada,2.75,Trinitario,Grenada,56.130366,-106.346771
Soma,"Alto Beni, Wild Bolivian",676,2011,70%,Canada,3.5,Nacional,Bolivia,56.130366,-106.346771
Soma,Peruvian,676,2011,64%,Canada,4, ,Peru,56.130366,-106.346771
Soma,"Three Amigos(Chuao, Wild Bolivia, D.R.)",676,2011,70%,Canada,4,,"Ven, Bolivia, D.R.",56.130366,-106.346771
Soma,"Elvesia P., Black Science",682,2011,70%,Canada,3.75,Forastero,Dominican Republic,56.130366,-106.346771
Soma,Chuao,688,2011,70%,Canada,3.5,Criollo,Venezuela,56.130366,-106.346771
Soma,Black Science Blend 1,607,2010,70%,Canada,3.75,"Trinitario, Nacional","DR, Ecuador, Peru",56.130366,-106.346771
Soma,Hispaniola,377,2009,70%,Canada,3,Forastero,Dominican Republic,56.130366,-106.346771
Soma,Africa,377,2009,70%,Canada,3.5,Forastero,Ghana,56.130366,-106.346771
Soma,Conacado,387,2009,70%,Canada,3,Trinitario,Dominican Republic,56.130366,-106.346771
Soma,Papua New Guinea,387,2009,70%,Canada,3.5,Trinitario,Papua New Guinea,56.130366,-106.346771
Soma,Madagascar,387,2009,70%,Canada,3.75,Criollo,Madagascar,56.130366,-106.346771
Soma,Ocumare,387,2009,70%,Canada,3.75,Criollo,Venezuela,56.130366,-106.346771
Somerville,Nicaragua,1367,2014,70%,U.S.A.,3.25, ,Nicaragua,37.09024,-95.712891
Somerville,"Hawaiian, Big Island",1395,2014,70%,U.S.A.,3.5, ,Hawaii,37.09024,-95.712891
Soul,Dominican Republic,1932,2017,70%,Canada,3.25, ,Dominican Republic,56.130366,-106.346771
Soul,Madagascar,1936,2017,70%,Canada,3.5, ,Madagascar,56.130366,-106.346771
Soul,Venezuela,1936,2017,75%,Canada,3.5, ,Venezuela,56.130366,-106.346771
Soul,Ecuador,1936,2017,75%,Canada,3.25, ,Ecuador,56.130366,-106.346771
Soul,Papua New Guinea,1936,2017,77%,Canada,3.25, ,Papua New Guinea,56.130366,-106.346771
Soul,Tanzania,1940,2017,80%,Canada,3.5, ,Tanzania,56.130366,-106.346771
Spagnvola,AgroCriso Plantation,793,2012,70%,U.S.A.,3, ,Dominican Republic,37.09024,-95.712891
Spagnvola,AgroCriso Plantation,793,2012,80%,U.S.A.,3, ,Dominican Republic,37.09024,-95.712891
Spagnvola,AgroCriso Plantation,793,2012,75%,U.S.A.,3.25, ,Dominican Republic,37.09024,-95.712891
Spencer,Dominican Republic,1932,2017,70%,U.S.A.,3.75, ,Dominican Republic,37.09024,-95.712891
Spencer,Ecuador,1932,2017,70%,U.S.A.,3.5, ,Ecuador,37.09024,-95.712891
Spencer,Peru,1932,2017,70%,U.S.A.,2.75, ,Peru,37.09024,-95.712891
Spencer,"Dominican Republic, lot D82R",1792,2016,70%,Australia,3.5, ,Domincan Republic,-25.274398,133.775136
Spencer,"Ecuador, lot E432314L",1792,2016,70%,Australia,3.75, ,Ecuador,-25.274398,133.775136
Spencer,"Madagascar, lot M0403R",1792,2016,70%,Australia,3.75, ,Madagascar,-25.274398,133.775136
Spencer,Malekula Island,1434,2014,72%,Australia,2.75,Trinitario,Vanuatu,-25.274398,133.775136
Sprungli (Felchlin),Alto Beni,1057,2013,70%,Switzerland,3,Criollo,Bolivia,46.818188,8.227511999999999
SRSLY,Dominican Republic,1113,2013,70%,U.S.A.,3, ,Dominican Republic,37.09024,-95.712891
SRSLY,Dominican Republic,1121,2013,84%,U.S.A.,2.25, ,Dominican Republic,37.09024,-95.712891
Starchild,"Bolivar, Arriba",1634,2015,70%,U.S.A.,3,Forastero (Nacional),Ecuador,37.09024,-95.712891
Starchild,Hispaniola,1692,2015,70%,U.S.A.,3, ,Domincan Republic,37.09024,-95.712891
Starchild,Cacao Verapaz,1692,2015,70%,U.S.A.,3, ,Guatemala,37.09024,-95.712891
Starchild,Rio Tuma,1692,2015,70%,U.S.A.,3,Trinitario (Amelonado),Nicaragua,37.09024,-95.712891
Starchild,Sambirano Valley,1696,2015,70%,U.S.A.,3,Trinitario,Madagascar,37.09024,-95.712891
Stella (aka Bernrain),"Bahia, Agri-Forestal Plantation, 2010",859,2012,68%,Switzerland,2.75,Trinitario,Brazil,46.818188,8.227511999999999
Stella (aka Bernrain),India,729,2011,72%,Switzerland,3.25, ,India,46.818188,8.227511999999999
Stone Grindz,"Ecuador, Midnight Dark",1291,2014,84%,U.S.A.,3.5, ,Ecuador,37.09024,-95.712891
Stone Grindz,"Ecuador, Twilght Dark",1291,2014,70%,U.S.A.,3.5, ,Ecuador,37.09024,-95.712891
StRita Supreme,"Samar, East Visayas region",939,2012,65%,U.S.A.,2.5, ,Philippines,37.09024,-95.712891
StRita Supreme,"Samar, East Visayas region",943,2012,70%,U.S.A.,2.5, ,Philippines,37.09024,-95.712891
StRita Supreme,"Samar, East Visayas region",943,2012,75%,U.S.A.,2.75, ,Philippines,37.09024,-95.712891
Sublime Origins,Sambirano,1157,2013,67%,U.S.A.,2.75,Trinitario,Madagascar,37.09024,-95.712891
Sublime Origins,Moho Valley,1157,2013,78%,U.S.A.,3.25,Trinitario,Belize,37.09024,-95.712891
Summerbird,Peru,1800,2016,61%,Denmark,2.5,"Criollo, Trinitario",Peru,56.26392,9.501785
Summerbird,Peru,1800,2016,71%,Denmark,3,"Criollo, Trinitario",Peru,56.26392,9.501785
Suruca Chocolate,Venezuela,1796,2016,70%,Venezuela,2.75, ,Venezuela,6.42375,-66.58973
Suruca Chocolate,Venezuela,1796,2016,60%,Venezuela,3, ,Venezuela,6.42375,-66.58973
Svenska Kakaobolaget,Sri Lanka,1618,2015,70%,Sweden,2.75,"Criollo, Trinitario",Sri Lanka,60.12816100000001,18.643501
Szanto Tibor,Nacional,1668,2015,70%,Hungary,3.25, ,Ecuador,47.162494,19.5033041
Szanto Tibor,Baracoa,1704,2015,88%,Hungary,3.25,Trinitario,Cuba,47.162494,19.5033041
Szanto Tibor,Ambolikapiky,1704,2015,70%,Hungary,3.25,Trinitario,Madagascar,47.162494,19.5033041
Szanto Tibor,"Winak, Sumaco",1704,2015,70%,Hungary,3.75,Forastero (Nacional),Ecuador,47.162494,19.5033041
Szanto Tibor,"Ben Tre, Mekong Delta",1708,2015,70%,Hungary,3.25,Trinitario,Vietnam,47.162494,19.5033041
Szanto Tibor,"Fazenda Sempre Firme, Bahia",1708,2015,70%,Hungary,3.5,Forastero (Parazinho),Brazil,47.162494,19.5033041
Szanto Tibor,Porcelana,1263,2014,70%,Hungary,3.5,Criollo,Venezuela,47.162494,19.5033041
Szanto Tibor,Baracoa,1263,2014,70%,Hungary,3.75,Trinitario,Cuba,47.162494,19.5033041
Szanto Tibor,"Autumn, Primary Harvest, 2012",1185,2013,70%,Hungary,3.5,Criollo,Madagascar,47.162494,19.5033041
Szanto Tibor,"Spring, Secondary Harvest, 2012",1185,2013,70%,Hungary,3.5,Criollo,Madagascar,47.162494,19.5033041
Szanto Tibor,Cacao Blanco,1193,2013,70%,Hungary,3.25, ,Nicaragua,47.162494,19.5033041
Szanto Tibor,Santo Domingo,939,2012,70%,Hungary,3.25, ,Dominican Republic,47.162494,19.5033041
Szanto Tibor,Millot Plantation,939,2012,70%,Hungary,3.25, ,Madagascar,47.162494,19.5033041
Szanto Tibor,"Ayacucho, ""El Guinacho""",939,2012,70%,Hungary,3.75, ,Peru,47.162494,19.5033041
Szanto Tibor,Crudo,761,2011,70%,Hungary,3, ,Venezuela,47.162494,19.5033041
Tabal,Costa Rica,1101,2013,70%,U.S.A.,2.75, ,Costa Rica,37.09024,-95.712891
Tabal,Dominican Republic,1101,2013,70%,U.S.A.,2.75, ,Dominican Republic,37.09024,-95.712891
Tabal,"Chiapas, Lacandon Jungle",1105,2013,70%,U.S.A.,2.5, ,Mexico,37.09024,-95.712891
Tabal,Peru,1105,2013,70%,U.S.A.,3, ,Peru,37.09024,-95.712891
Tablette (aka Vanillabeans),Colombia,1450,2015,70%,Japan,3, ,Colombia,36.204824,138.252924
Tablette (aka Vanillabeans),Papua,1450,2015,62%,Japan,3.25, ,Papua New Guinea,36.204824,138.252924
Tablette (aka Vanillabeans),Vietnam,1450,2015,60%,Japan,3.25,Trinitario,Vietnam,36.204824,138.252924
Tablette (aka Vanillabeans),Trinidad,1680,2015,77%,Japan,2.75,Trinitario,Trinidad,36.204824,138.252924
Tan Ban Skrati,"Paramaribo, batch 20160043-01",1868,2016,70%,Suriname,3.25,Trinitario,Suriname,3.919305,-56.027783
Taza,Belize,1271,2014,68%,U.S.A.,3,Trinitario,Belize,37.09024,-95.712891
Taza,Alto Beni,785,2011,87%,U.S.A.,3.25, ,Bolivia,37.09024,-95.712891
Taza,Chiapan,451,2009,75%,U.S.A.,2.75, ,Mexico,37.09024,-95.712891
Taza,"Dark, Stone Ground",180,2007,70%,U.S.A.,3, ,Dominican Republic,37.09024,-95.712891
TCHO,West Africa,1716,2016,62%,U.S.A.,2,Forastero,West Africa,37.09024,-95.712891
TCHO,Peru- Ecuador,915,2012,99%,U.S.A.,3.25, ,"Peru, Ecuador",37.09024,-95.712891
TCHO,TCHOPro 60.5,387,2009,60%,U.S.A.,2.75, , ,37.09024,-95.712891
TCHO,TCHOPro 68,387,2009,68%,U.S.A.,3, , ,37.09024,-95.712891
TCHO,Chocolatey-beta,199,2008,70%,U.S.A.,2.5,Forastero,Ghana,37.09024,-95.712891
TCHO,Fruity-beta,280,2008,70%,U.S.A.,2.5, ,Peru,37.09024,-95.712891
TCHO,Citrus-beta,280,2008,70%,U.S.A.,2.75, ,Madagascar,37.09024,-95.712891
TCHO,Nutty-beta,284,2008,70%,U.S.A.,2.5, ,Peru,37.09024,-95.712891
Tejas,Concepcion,801,2012,70%,U.S.A.,2.75, ,Madagascar,37.09024,-95.712891
Tejas,Bayou Blend,801,2012,70%,U.S.A.,3,Blend,"Ecuador, Mad., PNG",37.09024,-95.712891
Tejas,Aranama,805,2012,70%,U.S.A.,3, ,Papua New Guinea,37.09024,-95.712891
Tejas,Presidio,805,2012,70%,U.S.A.,3.5, ,Dominican Republic,37.09024,-95.712891
Tejas,"La Bahia, w/ cane juice",817,2012,70%,U.S.A.,3.25, ,Ecuador,37.09024,-95.712891
Tejas,Capistrano,821,2012,70%,U.S.A.,2, ,Peru,37.09024,-95.712891
Tejas,"La Bahia, w/ cane sugar",825,2012,70%,U.S.A.,3.25, ,Ecuador,37.09024,-95.712891
Tejas,San Jose,829,2012,70%,U.S.A.,2.75, ,Bolivia,37.09024,-95.712891
Tejas,Capistrano*,829,2012,70%,U.S.A.,3, ,Madagascar,37.09024,-95.712891
Tejas,Espada,833,2012,70%,U.S.A.,3.25, ,Mexico,37.09024,-95.712891
Tejas,Espada,967,2012,70%,U.S.A.,2.75, ,Brazil,37.09024,-95.712891
Tejas,Concepcion*,971,2012,80%,U.S.A.,3, ,Venezuela,37.09024,-95.712891
Tejas,San Jose,971,2012,67%,U.S.A.,3.25, ,Bolivia,37.09024,-95.712891
Tejas,"Bahia, Floresta Azul,Good Friends Reserve#3",971,2012,70%,U.S.A.,3.5,Forastero (Parazinho),Brazil,37.09024,-95.712891
Terroir,Peru,1478,2015,70%,U.S.A.,2.75, ,Peru,37.09024,-95.712891
Terroir,Belize,1478,2015,70%,U.S.A.,3.75,Trinitario,Belize,37.09024,-95.712891
Terroir,Madagascar,1478,2015,70%,U.S.A.,3.75,Trinitario,Madagascar,37.09024,-95.712891
Terroir,Ecuador,1482,2015,70%,U.S.A.,3.25, ,Ecuador,37.09024,-95.712891
Terroir,Oko Caribe,1554,2015,70%,U.S.A.,3.5, ,Domincan Republic,37.09024,-95.712891
Terroir,Guatemala,1558,2015,70%,U.S.A.,3.75,Trinitario,Guatemala,37.09024,-95.712891
Terroir,Ecuador,1323,2014,77%,U.S.A.,3.25, ,Ecuador,37.09024,-95.712891
Terroir,Madagascar,1323,2014,67%,U.S.A.,3.75,Trinitario,Madagascar,37.09024,-95.712891
Terroir,Uganda,1323,2014,73%,U.S.A.,3.75,Forastero,Uganda,37.09024,-95.712891
The Barn,Peru,1614,2015,70%,Sweden,3, ,Peru,60.12816100000001,18.643501
Theo,Congo w/ nibs,903,2012,65%,U.S.A.,3.25,Forastero,Congo,37.09024,-95.712891
Theo,Madagascar,162,2007,65%,U.S.A.,3.5,Trinitario,Madagascar,37.09024,-95.712891
Theo,Ivory Coast,184,2007,75%,U.S.A.,2.5, ,Ivory Coast,37.09024,-95.712891
Theo,"Ghana, Kumasi",184,2007,84%,U.S.A.,3,Forastero,Ghana,37.09024,-95.712891
Theo,"Venezuela; Barinos, Merida, Tachron",188,2007,91%,U.S.A.,2,Blend,Venezuela,37.09024,-95.712891
Theo,"Ghana, Panama, Ecuador",188,2007,75%,U.S.A.,3,Blend,"Ghana, Panama, Ecuador",37.09024,-95.712891
Theobroma,"Piura Select, Cacao Blanc",1684,2015,70%,Japan,3.25, ,Peru,36.204824,138.252924
Timo A. Meyer,"Belize, med roast",1836,2016,72%,Germany,3.75,"Trinitario, TCGA",Belize,51.165691,10.451526
To'ak (Ecuatoriana),Manabi,1418,2014,81%,Ecuador,3.25,Forastero (Nacional),Ecuador,-1.831239,-78.18340599999999
Tobago Estate (Pralus),"Roxborough, Tobago",895,2012,70%,France,4,Trinitario,Tobago,46.227638,2.213749
Tocoti,"Wild Bolivian, Jungle Love",927,2012,77%,U.S.A.,3,Criollo,Bolivia,37.09024,-95.712891
Tocoti,Venezuela,789,2011,72%,U.S.A.,2.75, ,Venezuela,37.09024,-95.712891
Tocoti,Dominican Republic,789,2011,74%,U.S.A.,3, ,Dominican Republic,37.09024,-95.712891
Treehouse,Conacado,1239,2014,72%,U.S.A.,3, ,Dominican Republic,37.09024,-95.712891
Tsara (Cinagra),"Ambanja, Tsara Valley",753,2011,72%,Madagascar,3.5, ,Madagascar,-18.766947,46.869107
twenty-four blackbirds,Oko Caribe,1700,2015,75%,U.S.A.,2.75, ,Domincan Republic,37.09024,-95.712891
twenty-four blackbirds,"Cedeno, lot 271",1700,2015,75%,U.S.A.,3.5, ,Ecuador,37.09024,-95.712891
twenty-four blackbirds,Madagascar,1235,2014,75%,U.S.A.,3.5,Trinitario,Madagascar,37.09024,-95.712891
twenty-four blackbirds,Dominican Republic,1022,2013,68%,U.S.A.,3.25, ,Dominican Republic,37.09024,-95.712891
twenty-four blackbirds,Palos Blancos,1026,2013,75%,U.S.A.,2.5, ,Bolivia,37.09024,-95.712891
twenty-four blackbirds,Dominican Republic,753,2011,73%,U.S.A.,2.75, ,Dominican Republic,37.09024,-95.712891
Two Ravens,Peru,1740,2016,60%,U.S.A.,3,Criollo,Peru,37.09024,-95.712891
Un Dimanche A Paris,Dominican Republic,709,2011,63%,France,3.75, ,Dominican Republic,46.227638,2.213749
Undone,Matagalpa,1438,2014,74%,U.S.A.,2.75, ,Nicaragua,37.09024,-95.712891
Undone,Nourish,1438,2014,70%,U.S.A.,3, ,Dominican Republic,37.09024,-95.712891
Upchurch,"Madagascar, Sassy Bar",1752,2016,72%,U.S.A.,3,Trinitario,Madagascar,37.09024,-95.712891
Upchurch,"Tanzania, Party Bar",1752,2016,72%,U.S.A.,3.25, ,Tanzania,37.09024,-95.712891
Urzi,"Sur del Lago, Merida",1327,2014,65%,Italy,3.25,Trinitario,Venezuela,41.87194,12.56738
Valrhona,"Piura, Illanka, Quemazon",1510,2015,63%,France,4, ,Peru,46.227638,2.213749
Valrhona,"Andoa, Grand Cru blend",1145,2013,70%,France,3.5, , ,46.227638,2.213749
Valrhona,"Loma Sotavento, 2013",1153,2013,64%,France,3.5, ,Dominican Republic,46.227638,2.213749
Valrhona,"Otucan, Grand Cru",931,2012,69%,France,4, ,Venezuela,46.227638,2.213749
Valrhona,Caraque,709,2011,56%,France,3.25, , ,46.227638,2.213749
Valrhona,"Porcelana, Pedegral",757,2011,64%,France,4,Criollo,Venezuela,46.227638,2.213749
Valrhona,Tainori,327,2009,64%,France,3.75, ,Dominican Republic,46.227638,2.213749
Valrhona,Alpaco,370,2009,66%,France,3.75, ,Ecuador,46.227638,2.213749
Valrhona,Nyangbo,395,2009,68%,France,3.5,Forastero,Ghana,46.227638,2.213749
Valrhona,Araguani,117,2007,72%,France,3,Blend,"Venezuela, Carribean",46.227638,2.213749
Valrhona,Chuao 2002 P.,129,2007,65%,France,3.75,Trinitario,Venezuela,46.227638,2.213749
Valrhona,Manjari,129,2007,64%,France,4,"Criollo, Trinitario",Madagascar,46.227638,2.213749
Valrhona,Le Noir Extra Amer,147,2007,85%,France,1.5, , ,46.227638,2.213749
Valrhona,Abinao,153,2007,85%,France,2.5,Forastero,West Africa,46.227638,2.213749
Valrhona,Le Noir Amer,157,2007,71%,France,2.75,Forastero,West Africa,46.227638,2.213749
Valrhona,"Porcelana, Maracaibo, Palmira P. 2006",162,2007,64%,France,3.25,Criollo (Porcelana),Venezuela,46.227638,2.213749
Valrhona,Caraibe,63,2006,66%,France,3,Trinitario,Carribean,46.227638,2.213749
Valrhona,Guanaja,63,2006,70%,France,4,"Criollo, Trinitario",South America,46.227638,2.213749
Valrhona,Gran Couva 2005 P.,75,2006,64%,France,2.5,Trinitario,Trinidad,46.227638,2.213749
Valrhona,"Porcelana, Maracaibo, Palmira P. 2005",75,2006,64%,France,3,Criollo (Porcelana),Venezuela,46.227638,2.213749
Valrhona,"Sambirano, Ampamakia 2005, Millot P.",75,2006,64%,France,3.5,Trinitario,Madagascar,46.227638,2.213749
Vanleer (Barry Callebaut),Manhattan,963,2012,72%,U.S.A.,2.5,Forastero,Ghana,37.09024,-95.712891
Vanleer (Barry Callebaut),Napa,963,2012,65%,U.S.A.,2.75,Forastero,Ghana,37.09024,-95.712891
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,72%,Madagascar,2.75,Trinitario,Madagascar,-18.766947,46.869107
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,76%,Madagascar,2.75,Trinitario,Madagascar,-18.766947,46.869107
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,80%,Madagascar,2.75,Trinitario,Madagascar,-18.766947,46.869107
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,70%,Madagascar,3,Trinitario,Madagascar,-18.766947,46.869107
Vao Vao (Chocolaterie Robert),Madagascar w/ nibs,404,2009,68%,Madagascar,3,Trinitario,Madagascar,-18.766947,46.869107
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,64%,Madagascar,3.25,Trinitario,Madagascar,-18.766947,46.869107
Vicuna,Palos Blancos,1470,2015,70%,U.S.A.,3.25, ,Bolivia,37.09024,-95.712891
Vicuna,Palos Blancos + nibs,1470,2015,70%,U.S.A.,3.25, ,Bolivia,37.09024,-95.712891
Videri,Dominican Republic,1211,2014,90%,U.S.A.,3.25, ,Dominican Republic,37.09024,-95.712891
Videri,Trinidad,1211,2014,75%,U.S.A.,3.5,Trinitario,Trinidad,37.09024,-95.712891
Videri,Mindo,1227,2014,75%,U.S.A.,3.5, ,Ecuador,37.09024,-95.712891
Videri,Dark,1117,2013,90%,U.S.A.,3.75, ,Central and S. America,37.09024,-95.712891
Videri,Classic,991,2012,70%,U.S.A.,3.25, ,Central and S. America,37.09024,-95.712891
Vietcacao (A. Morin),"Ben Tre, Mekong Delta, MoCay",951,2012,70%,France,3.5,Trinitario,Vietnam,46.227638,2.213749
Vintage Plantations,San Martin,1205,2014,75%,U.S.A.,3, ,Peru,37.09024,-95.712891
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,100%,U.S.A.,2,Forastero (Arriba),Ecuador,37.09024,-95.712891
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,90%,U.S.A.,2,Forastero (Arriba),Ecuador,37.09024,-95.712891
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,75%,U.S.A.,3,Forastero (Arriba),Ecuador,37.09024,-95.712891
